document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
223,there instructions arent too clear,0.3969291601679402,0.05332088811049246,0.04842876699847658,0.041059750976720204,0.06980853028859664,0.08414014456647546,0.0691733883435657,0.07011459682561377
224,An error could be someone misunderstanding the task which causes their data to be different from other people's.,1.0,1.7830747359566625e-308,1.670202392647949e-308,1.4316405748103557e-308,2.030400490689754e-308,1.8341280344932444e-308,2.2499871955270554e-308,2.363316401324759e-308
225,Some people could be in a rush and not give their best estimate. Maybe they could have a different field of view from where they are doing this experiment.,0.5754138541302319,0.0431645811684237,0.05441589392416632,0.043687588608591524,0.1247007080933829,0.04520508287461211,0.055439877233808464,0.057972413966783154
226,This experiment is extremely susceptible to human error as the data given lies in human judgements.,0.5568797027968219,0.04702319377186185,0.048217538369264575,0.04438138440233164,0.1020016924489608,0.059396677564142755,0.07171146211275177,0.07038834853386479
227,broken graph pieces.,0.04386274604161187,0.0797276456741855,0.6359864333965046,0.06924171776216567,0.035226080313710356,0.034450844368982665,0.042681488138592905,0.0506723701064101
228,A person's eyesight and brain processing ability.,1.8275885452876937e-308,2.7582452316908387e-308,1.4446772166436653e-308,2.066354615339665e-308,1.072255641450946e-308,2.090462018494972e-308,1.0,6.452934009998922e-308
229,"It's giving type 2 error, in the sense we are establishing our own answers as correct and we aren't being told if that is true or not.",1.0,1.713666151831872e-308,1.7020855496337204e-308,1.45547741781527e-308,2.112293572074116e-308,1.6758046158460323e-308,2.194418466532743e-308,2.188624038941905e-308
230,measurement errors,0.33833714315620295,0.07659504592100652,0.09375709483925085,0.08493680923050438,0.1485414612771215,0.0664213644340035,0.09319419084963693,0.09821689029227346
231,"There could be a sampling error; it appears that all participants are UNL students, so the results may not be representative of the overall population at large. There could be general experimental errors, such as the mental state of the experimenter or participant affecting their accuracy or ability to focus.",0.08245462616357015,0.02155896098169553,0.029745334232491406,0.022495039020587096,0.5159660905770784,0.02557164981237579,0.027916392320187007,0.02695983969044096
232,same graph looked at.,0.03630475888129999,0.06802060687523938,0.6232148343175319,0.05804946235603419,0.029677408967369014,0.02910513031510548,0.03576464296327713,0.042627422767618287
233,I think people could read the question wrong or try to complete it too fast,0.2919681179668454,0.06523415233944647,0.07158877993611455,0.05876351063582267,0.13796562959467293,0.087296325112073,0.09398169251724002,0.08212378921779892
234,Human error and technological error.,0.09934787683543732,0.038003033426209296,0.032699723715002245,0.03611578100280796,0.0429655963684717,0.04111874835923326,0.0889130020785374,0.059115206207767904
235,A main source of error for this experiment would be kids not really trying. A lot of the kids are taking the class simply for the grade and do not care about how well they do on assignments that do not directly impact their grade,1.0,9.731132475310933e-309,1.1243532962577294e-308,8.738364083127133e-309,2.32638500675093e-308,1.6346005109209674e-308,1.2906636765584944e-308,1.3281271288268423e-308
236,The data collected was specifically in STATS218.,2.580230074239938e-308,8.23625318771286e-309,1.100772795100484e-308,8.89544324383241e-309,1.0,9.3409344279427e-309,1.0598260539512774e-308,9.87769557737964e-309
237,I would say that one potential source of error would have been color coordination of the kits and assigning colors based off of the graph instead of just random assignment.,0.05848995261675442,0.2684406535162638,0.08310902336085264,0.12503204587119499,0.03832594130129175,0.04611775634782041,0.06852229147361878,0.12394913491944998
238,"Personally, I know that I messed up a few of the 3D identifying objects because I was a bit confused and did not know that they were labeled specifically to each test. I think that if I would have had more instructions, I would have been able to figure this out more easily and would have gotten more accurate results.",1.3669733991836383e-308,1.0,1.931468245090269e-308,2.5072170164658404e-308,8.695172315899326e-309,1.398729150728539e-308,2.208792251534136e-308,3.3288617691661477e-308
239,People could just be bad at identifying correct proportions overall.,0.07726747227852641,0.03946094797057844,0.06265959133994926,0.04399217835159051,0.06450685593669103,0.03261797816755689,0.04805243909818515,0.04622692402346695
240,"If participants didn't try and just guessed the whole time, then it creates outliers or misrepresented data. 

 

Another source of error is students not getting adequate or enough directions to participate and complete the experiment to the best of their ability.",1.0,1.007752921878159e-308,1.1539502148316207e-308,9.039319072805915e-309,2.4722760263514825e-308,1.6818493707923366e-308,1.359933882172578e-308,1.3955451047604034e-308
241,"Different pupils' perceptions of block layouts, miscounting, visual distractions, or differing interpretations of what the blocks represent are all possible sources of inaccuracy. Individual experience with visual learning may also impact outcomes.",2.116493842200651e-308,1.419437127366116e-308,1.050227436917763e-308,9.469406302265637e-309,1.0532669421646645e-308,1.0,1.797239355577145e-308,2.369920628042967e-308
242,Confusion about what the goal of the experiment was and what the actual instructions were.,0.3931519857654991,0.0616569368802393,0.0665180187416482,0.05655877257242482,0.16339294981994879,0.0914436195341401,0.08268916445179776,0.08458855223430184
243,"Possible sources of error include sampling variability, measurement error, and bias in data collection. If participants were not randomly assigned, confounding variables might also affect the results. Additionally, if the sample size was small, the estimates may not accurately represent the population.",0.3034375757114379,0.05059186837491838,0.061171982180351345,0.049893958113720105,0.16162764755919642,0.060231147201091594,0.07499997396638637,0.06908523909522413
244,"People may have rushed through the experiment, or perceived things wrong due to the lack of directions.",0.45140381092552145,0.057134834303684275,0.06041213704794193,0.05118978499867999,0.13435973887408903,0.09074814271215566,0.07669530424548372,0.07805624689244402
245,"The students have to participate in the experiment whether or not they choose to share their responses with the researchers, which may bias the results.",1.0,9.35376620140207e-309,1.083121447521381e-308,8.586928399988896e-309,2.5567174897749906e-308,1.4926270314807566e-308,1.2512132503752564e-308,1.272898765774229e-308
246,"There are several potential sources of error in this experiment. Participant bias could influence results, as individuals may have varying familiarity with interpreting different types of charts. Environmental factors, such as screen resolution, lighting, or the physical handling of 3D printed charts, might also affect perception. Another source of error is inconsistency in human judgment when estimating ratios without measurement tools. Lastly, minor discrepancies in the rendering or printing process—such as scaling or spacing—could unintentionally impact the visual accuracy of the bar heights.",1.3732712641990623e-308,1.0,2.6248662664003405e-308,4.848902906387071e-308,9.55464040655453e-309,1.152774263529829e-308,1.8226492957787734e-308,2.754380576750741e-308
247,Inaccuracies in the background of people who are involved in the experiment.,1.0,1.2065822921735394e-308,1.275244534104421e-308,1.131857158480217e-308,2.927790440879188e-308,1.4889017947566007e-308,1.7043066962242345e-308,1.7417889219272054e-308
248,"We were forced to do it for a grade, and not everyone that I talked to put in full effort.",1.0,8.974341725748554e-309,1.013455286554821e-308,8.21046955583055e-309,2.395269241065904e-308,1.43235705983147e-308,1.2040375411548624e-308,1.197704944514691e-308
249,The different errors could be the amount of prior knowledge the students had going into it or it could be the level of college they are in.,0.32545926290788035,0.0774407491992191,0.07474287092697034,0.0587120606498845,0.09385689224310258,0.15181941282024836,0.10269434077999785,0.1152744104726969
250,"Potential sources of error might include individual differences among participants (such as prior experience with 3D models), inconsistent conditions during participation, or unclear instructions. Measurement error could also occur if responses were based on subjective judgment rather than objective performance. Even small distractions or misunderstandings could influence the results.",0.04984899947993532,0.24322311163396806,0.05813166166830504,0.09191267263648094,0.02854310851195138,0.045801989361876363,0.09013982298096468,0.16020944301161313
251,"Some sources of error in this experiment are 1) people have different levels of perception - which can affect their answers, 2) the quality of the 3-D charts themselves can affect peoples answers, 3) Lighting in the room where the experiment is taking place can affect the outcomes.",0.043997571579842513,0.19633601808766277,0.06107124574905368,0.0905405157209906,0.027730340918604972,0.04100953631283755,0.07314491021169053,0.1426565597665081
252,How the experiment was run. It made it seem too complicated.,0.4126116785659655,0.05988805713105103,0.06447494101580056,0.05483973825830056,0.15624673524735128,0.08985750184714388,0.08014909314414426,0.08193225479024295
253,Some sources of error would be going to fast and reading a question wrong and choosing the wrong graph.,0.5324705951143955,0.05476674183804403,0.05551455750270793,0.0454858467631072,0.0825947937132214,0.07589951040531122,0.0807275539519964,0.07254040071121624
254,"Sources of errors that could be involved in this experiment are quality of the pictures/models in the computer, as well as the 3D printed models quality as well. Students with different eye sight might have an affect on their vision/perspective of the graphs as well.",0.04358235274525911,0.5740418227055323,0.08616974307759916,0.0804364825761433,0.029258560971699148,0.040814259010727896,0.05546564731129862,0.09023113160174058
255,I think a source of error can be how everyone's perception is and the difference in participants' visual perception. I also think that if the participants have more familiarity with the blocks they might have a greater advantage than those who don't. For example I had not used those blocks since i was in elementary school which caused a little confusion but maybe there was a participant who works with little kids and uses the blocks on a daily basis.,1.8991381011200745e-308,1.6124280538249346e-308,1.087976292657272e-308,1.006266972700238e-308,9.989862665571036e-309,1.0,1.957474945413878e-308,2.8868680589549835e-308
256,The depiction of a physical object may not be true to size and measurement compared to a screen. The shapes shown when analyzing the percentages of graphs may fall under pattern recognition instead of targeted point of analysis.,0.03364145347639753,0.26005430693852627,0.08714776431408366,0.07305396223504033,0.023090638292035757,0.02977824746520944,0.04298376649693455,0.0626384724464245
257,"Some things that could mess up the results are if someone didn't understand the directions, if the charts looked different on different screens, or if people got distracted while doing the experiment",0.05796234465054075,0.11450386463377818,0.19322676501417366,0.08038502757428462,0.043653630123785266,0.04510577745412837,0.05486092773375869,0.07858963683603795
258,Measurements outcome of a experiment,0.3744380798679965,0.07096642831797714,0.08531677276900607,0.0786076924745201,0.14705846495382413,0.06334347027779834,0.08836526716359125,0.09190382417528642
259,The I thi,0.025485250692668913,0.02653766737300666,0.01622832087038335,0.0221187275981527,0.013158238383751896,0.02139010405708613,0.8069768550606502,0.05271233333349984
260,I could see there being a Type 1 error. More people could be not accurate but the results could show otherwise.,0.10619266261033718,0.025607326508377035,0.035695427598689954,0.027772974729606957,0.07245468259812604,0.025630392479538015,0.033861252568193834,0.03265297167521168
261,"Each individual has some amount of error, whether it's not understanding the question correctly, or being afraid to ask questions, it could also be a tech error, or a computer malfunction",1.0,1.6730198147375995e-308,1.557828468186835e-308,1.318388981245698e-308,2.0085999294903205e-308,2.0775378833054474e-308,2.360300890882192e-308,2.1534304560047647e-308
262,Not all students are looking at the same graphs. It doesn’t account for past stats experiences. Online experiments rely on internet connection which isn’t accessible to everyone and could lead to error.,0.057674545822470794,0.10867054506130565,0.2845887936558167,0.08300392025111306,0.04888056759740538,0.047133266755644485,0.05638942168997302,0.07375105772028738
263,If the participants can't see both shapes.,0.04574440639973198,0.13844412732040923,0.06738423555745797,0.08111970416540384,0.027647200878451128,0.044309775088968495,0.07759224123628479,0.10814769562804416
264,One source of error is human perception and the inconsistency that comes with using people in experiments.,0.29116257919796623,0.06841012949901074,0.06543013240813016,0.061363373296742546,0.10661691408548568,0.08770608342949665,0.1175135073639134,0.1094337354440012
265,Sources of errors include technology not working and mix-up of questions.,1.0,1.6689548496581837e-308,1.551664177872602e-308,1.3116300143119586e-308,2.0218463531157593e-308,2.0661190066924986e-308,2.3080022627852586e-308,2.1644911395313124e-308
266,Some sources of error are that some people might take to more seriously than others and it could affect the data that you get. Eye sight could be another factor in this as well.,0.07161442839371214,0.03207265438435607,0.039231282797956915,0.03026142428906583,0.03378611557704254,0.031512227218884366,0.04163125592827639,0.04531691541740004
267,the comparisons,2.6725787381057066e-308,2.381441586652597e-308,1.6291145715965923e-308,2.0898960505129064e-308,1.361091406894577e-308,2.0941582523116837e-308,1.0,4.511170306702613e-308
268,A type I error could occur if the null hypothesis was rejected when it was actually true. A type II error could occur if the null hypothesis was not rejected and it was false.,0.1589058849759065,0.024883294286580877,0.029558562473732366,0.026068437746664442,0.06807075370788633,0.024875154816390205,0.034447224310862404,0.031995092239034115
269,"Misunderstanding of task, technical issues",1.0,1.571912467673718e-308,1.4656190234307664e-308,1.2410744056702964e-308,2.0580700933689286e-308,2.2394732952505335e-308,2.2463533764601126e-308,2.1215958469536234e-308
270,"For this experiment, there could be human error or instrumental error since this was an online experiment for me.",1.0,1.208766077641316e-308,1.418681715850467e-308,1.2453840176536793e-308,3.6000133573069533e-308,1.279449871070656e-308,1.625658363597921e-308,1.6269811554696746e-308
271,Sources of error may be the experiment allowing for online vs real-life bars being given or shown. I think it may be easier to estimate the real-life examples because you could move 3D blocks and draw on 2D paper to make better estimates compared to trying to do it on a screen.,0.029380514525201802,0.3443195470868484,0.044317462029067924,0.08129747529227016,0.019265351975536284,0.025573618869810164,0.04489497295029752,0.06718039535675621
272,Measurement error,0.3258657016919282,0.07849097061657061,0.09702414952192036,0.08725444931243571,0.1515918211608843,0.06693514720184679,0.09382458013179582,0.09901318036261822
273,"To start, some students did not have access to a 3D printer, so the accuracy of being able to observe how many units higher one is than the other was likely more difficult on the computer. Additionally, some individuals are colorblind and therefore would not be able to identify different hues of colors.",0.061319229297256236,0.16462296564542597,0.07362481906893956,0.08647346212711067,0.03805931241463595,0.06803616383670776,0.11069089384886671,0.3021797204638994
274,"Possible sources of error could be the sample size, where there weren't enough samples given to truly base if the differences are based on chance or actual difference. Another  could be ambiguous data samples, where someone could interpret little or no difference when there was one.",0.34875212262135297,0.06356068606002682,0.07195069519448218,0.05950349018839402,0.11426495681311707,0.06371178927193857,0.08101560320642848,0.08636426624469008
275,"There could be user error, like if the participant misunderstood the question or mixed up which color was the higher value in the 2D charts. Also, some of the participants may have struggled with the 3D charts because of eyesight or depth perception, which would’ve made it more difficult to answer correctly.",1.3199975226767e-308,1.0,2.6130891585685464e-308,3.1212736094737956e-308,9.00454240502596e-309,1.2317820601338706e-308,1.8509889964681704e-308,2.7702817304193823e-308
276,digital issues with moving the simulation around. Some people are more meticulous while others move the slider lazily.,0.11125652831913845,0.11169134067301173,0.11194835718027225,0.13791290956046087,0.07123843946794081,0.058302930941411285,0.1003506772076971,0.11866416296339631
277,Sources of error involved in this experiment might be the different ways people think about the experiment and how they rank things. Another source of error could be in the slider because there weren't exact numbers so therefore people were just estimating what the different units were between the two objects.,0.2501689627917443,0.07767267118634362,0.09076310453054486,0.08520074329476764,0.11884444057087497,0.06675521760444189,0.09862413184340546,0.10843092475124323
278,One source of error could be the ambiguous slider to indicate your number answer. We might not be able to trust an individuals discretion when answering with the slider.,0.38999941820812656,0.06368264120168288,0.07114561791682927,0.056513770918383464,0.08347387410090044,0.06191053196495983,0.08359317907027548,0.07932793136692351
279,Sources of error involved in this experiment include the potential for bias for online students and not accounting for students who are potentially colorblind.,2.52324241913655e-308,3.2145588513462744e-308,1.8071768438637784e-308,2.023381312670823e-308,1.380416921017092e-308,3.064962959777166e-308,4.680842006146651e-308,1.0
280,People might have misread the colors or focused on the wrong part of the grid. Sometimes the difference between the two letters was so small it was easy to guess wrong.,0.08910397225677207,0.042842708081019365,0.02733429548663701,0.026975216000644956,0.022535602105782745,0.03722508073188391,0.05700552804612191,0.05909276097130174
281,"Error could stem from human eyes not being able to estimate differences perfectly. Additionally, color-blind individuals would likely struggle with the heat map portion.",2.521164528551858e-308,4.526082092982086e-308,2.0412641841715064e-308,2.4319686221838406e-308,1.3346611289758433e-308,2.5344640195246394e-308,4.4374877055796296e-308,1.0
282,"there is not much of a background check, some participants could engage in activity like this all the time! 

they could also have several (close to right) answers",0.20300728503871895,0.05402008912845772,0.06681200816196248,0.05460459074925812,0.24302404916172152,0.06549814883040582,0.07646553996669081,0.06760768116511098
283,"Some possible sources of error in this experiment are things like people using different kinds of computers or screen sizes, which might make the 3D charts harder or easier to see. Also, if someone isn't used to reading 3D graphs, they might have a harder time understanding them, which could affect their answers. Another source of error could be people not paying full attention or rushing through the experiment, especially since it's done online. And since not everyone has access to the 3D-printed charts, that might make it harder for some people to understand the data.",0.03535519153582512,0.5290595922045601,0.05921745059399036,0.07530896272521445,0.023277455659217065,0.03219300343656779,0.048497967295575116,0.07824910917262096
284,"Perceptual Bias: People may interpret color intensity differently depending on their vision or screen brightness.

Human Error: Participants might misjudge small differences in shading.

Environmental Factors: lighting conditions, screen quality, or distractions could affect performance.

Color Vision Deficiencies: Some participants might have difficulty distinguishing shades, which could skew results.",2.5320721938419837e-308,4.470267733743684e-308,1.998141526526274e-308,2.441761004410034e-308,1.3288372343918267e-308,2.5325408011397967e-308,4.793058840539146e-308,1.0
285,I would say the error that stood out to me was that there was not great information go off of. The heat maps were challenging to read and made coming to conclusions for the questions provided rather difficult.,0.7767098349366941,0.026097119108638548,0.024357140304644816,0.02013740006499959,0.03328746039356639,0.039232915741974746,0.03550571531162704,0.03498505822514138
286,Some errors could be misinterpreting cold areas of the map or segmentation user error. Which pretty much means misanalizing areas of the map which can help determine differences in the map.,1.0,1.871498644063102e-308,1.6731537032715347e-308,1.4466583914344744e-308,1.9349821131974576e-308,1.95313255053384e-308,2.3663588029349733e-308,2.507548558783146e-308
287,"some sources of error could of been the directions to the study, it was a little confusing trying to figure out what exactly I had to do. Another source of error could be technology, since some of the stuff was 3-D if students didn't have a computer at the ready to use then the results can be different.",0.2078177063306021,0.06643741758706324,0.07402035003417073,0.054851774761327805,0.10866028194580758,0.10481752962361261,0.08682981214810347,0.09639660703186374
288,"* There is likely some sample bias resulting from the study being a voluntary participation survey - certain types of people may be more likely to participate than others 

* Screen and imaging quality can vary between devices leading colors/shades to appear differently, without standardized device specs these discrepancies can increase variability in answers 

* perceptions of both color and size are influenced by a lot of personal characteristics that can't all be accounted for",2.331836736474945e-308,4.906430304821027e-308,2.0743745695114247e-308,3.008036231148145e-308,1.2808639103080444e-308,2.103230673287143e-308,4.807960548698535e-308,1.0
289,"Depending on what group the researchers are testing (eg.: UNL students versus U.S. population), one source of error could be the lack of a true random sample. For example, if the goal is to test all human eyes, those in a University level statistics course do not represent the entirety of the population. 

 

Another source of error could be the lack of clarifying questions. If a student is colorblind, for one possible example, this would not reflect accurately on the general student population, resulting as an outlier. (Or perhaps, he would see the shade differentiation better than the average eye.) 

 

Another source of error could possibly be the fact that a tutorial on how to use and move the 3-D model was not included. This could lead to a number of human mistakes that would result in experimental error.",0.03574695976590564,0.2510581800695724,0.0549961124626661,0.06376444020541609,0.022914355701818434,0.03352742271325183,0.050144306159368685,0.08763049632573497
290,"Human error, not everyone's eyesight is the same. Also, some people could have more experience reading charts than others with less experience.",0.05374357951413196,0.40899709418477076,0.15103235824854638,0.1127125140602577,0.038037352544340236,0.0477789221539932,0.06735503984008635,0.09684235249775058
291,"A few sources of error could have been the quality of screen you have. Since the colors on the screen were all different shades of blue, the screen could have changed those colors a little bit throwing off your answer. Another source of error is using the 3-D model online versus in person. In person you can get up close and personal with it, but online you have to try to find the right angle to look at it correctly.",0.03826506048314669,0.6310952583693608,0.055236475191144975,0.0722951010226656,0.024524534610234995,0.03769700153850142,0.05716433006142627,0.08372223872351918
292,how well you can read 3D and how you view colors,0.03978422904552358,0.14391418202465203,0.052080723992696094,0.06456021301803017,0.02495699984332604,0.04378051188109682,0.08021615935993279,0.17851470255038798
293,"There could be sampling concerns since this appears to be a convenience sample of people who happen to be in statistics classes. There could be also be Type 1 or Type 2 errors but without knowing the null hypothesis and the conclusions about that hypothesis, I can't be sure.",0.06442571437802166,0.01840481054857621,0.02596463606379391,0.019568714420966686,0.7222552251841122,0.020466866084827968,0.023269481824386335,0.02211565203557084
294,"Sources of error could include human error, data processing errors, and systematic errors.",1.0,1.7444282539029256e-308,1.5880926413119674e-308,1.4011385392995786e-308,2.036368958611844e-308,1.9772874736832345e-308,2.498458086276162e-308,2.3520810646534187e-308
295,It could be confusing for people to know if they are comparing the smaller bar to the larger of the two or the largest on the graph.,1.4080547844998297e-308,4.783748957925494e-308,2.313922488343703e-308,1.0,1.0157705908152614e-308,1.039179965044078e-308,1.7489626733821985e-308,2.2759661977800525e-308
296,"Something that could have gone wrong is people rushing through the experiment, and not taking their time.",0.4250478531026049,0.06030057918841682,0.06337992724521344,0.053963337802656476,0.1396868408231203,0.09497791755096587,0.08041988695422901,0.08222365733279315
297,students could be clicking random things or purposly. failing,0.545877834096095,0.04784261761469993,0.05125476119639482,0.040974487530075834,0.08724554631107355,0.0949044210321469,0.06500836258776034,0.06689196963175366
298,Human,2.427424531157559e-308,2.531810153535113e-308,1.5216650553815657e-308,2.074806165744935e-308,1.2386440159224287e-308,2.0358741984430635e-308,1.0,5.094984349907707e-308
299,"Different sources of errors could include, the thought proccess behind the person taking the survey and whether they understand what the experimanter is trying to research. Also, not being able to monitor the person taking the survey could lead to misleading infromation.",0.21695131630127132,0.05844430127317369,0.0717692104660836,0.05619573574918291,0.1922775551739737,0.07482981187977539,0.08418538504146886,0.07638607631739695
300,"Since we are doing this study online, we are all participating in this experiment in different environments that could cause personal error.",0.4349829450557039,0.056852970334718145,0.06105173473687308,0.05455371616134708,0.146169669439378,0.07425144061448923,0.08851779817565279,0.08259783464298631
301,People in the sample misunderstanding directions.,0.31428250278712,0.06761817574628676,0.06696955125779046,0.058754577350939016,0.12740454474102506,0.10597524619137681,0.10215633000779424,0.10135187826470342
302,Since there's online and in-person results it's not clear how that might effect the experiment. There's also some confounding variables like color and angle of the bar graphs.,0.05089387719527105,0.13899740221036652,0.1416454975022561,0.11672932523021651,0.03959425546051698,0.037294069151202994,0.054440557740767684,0.07666878942529613
303,"Fatigue effect over the course of making many judgements, learning patterns from seeing the same ratios multiple times, possibly difference in eyesight among participants.",0.0653342936921844,0.03140490475573931,0.025433091416458182,0.023044438731047376,0.028857072351390206,0.10183509098138127,0.0506417239213163,0.05537849528770941
304,One source of error could be human error when deciding how much smaller the bar is when comparing two different data sets.,0.0376974957449804,0.16373331209849165,0.06100237031579119,0.3844608259216497,0.026412173821586,0.028261771100703777,0.04786143617877011,0.06821263681804245
305,One source of error for this experiment is that it is not conducted in a controlled environment. Students may be working together or not reading the experiment carefully therefore the results may be skewed.,1.0,9.93344517251703e-309,1.1558276304902337e-308,9.023023512215484e-309,2.4437867493462105e-308,1.641424310910893e-308,1.3378799159802193e-308,1.3853727857880645e-308
306,"One source is when the quiz is first started one could compare the whole graph to each other, or interpret it as the individual line that had the shapes. There are two ways that a participant may see how to make the comparisons.",0.06282102195033061,0.17422818568902254,0.35102374103471784,0.12261337252083537,0.04689557110687632,0.052594881665028716,0.07015254761807938,0.09253195580812267
307,"There was no numbers on the slider when guessing how much smaller the bar was, it made it hard for me to know if I was accurately putting it in the right place or not.",0.04482788275340808,0.09320263122121573,0.06462293102190624,0.28792554319874153,0.03245269351167096,0.029150776093978065,0.05473376730868646,0.06437668502556888
308,Sources of error could be regarding a participant's vision or the diagram itself since it's sometimes harder for 3D models to show up correctly on certain pieces of technology.,1.8682997598001196e-308,1.0,1.925594451199013e-308,2.3942624347725335e-308,9.83652397783242e-309,1.718292652542706e-308,2.808937573150659e-308,4.326495428247664e-308
309,I think that there was probably a lot of human error involved in this experiment. We all perceive things differently and I think this could lead to some very different results in the study.,0.5079976830072634,0.048541346266625554,0.05246180446343957,0.04587247572555851,0.13348140612204035,0.060521832186590234,0.06546131378220212,0.06843653281207973
310,Using a 3D graph and a 3D plane was something they planned for because in most previous experiments a 3D graph was used on a 2D plane.,1.196764437042737e-308,1.0,2.2651963204112674e-308,2.667227589476316e-308,8.285176197433303e-309,1.1506627749703864e-308,1.7028424238781524e-308,2.358002829282927e-308
311,"As far as I know, there wasn't much random sampling involved or there may be some bias of sorts. The results may apply for students in STATS 218 here at UNL, but maybe not for other students taking a similar statistics class elsewhere.",2.8557047124589286e-308,8.39377290340999e-309,1.1113553108118086e-308,9.14185650496727e-309,1.0,9.51470748254057e-309,1.1009937671741896e-308,1.015839510723019e-308
312,The students are not supervised while participating in this experiement.,0.6651746400252766,0.034835908588952115,0.038660120197315274,0.03088286899373245,0.07385678513108485,0.0622877762018058,0.046629805906946376,0.04767209495488659
313,choosing which shape is smaller. someone might rush and completely get the small detail wrong.,0.04724452345682295,0.131848654860522,0.06641817295578922,0.08578423519104743,0.028108672993815996,0.04382084080501335,0.08054413713233391,0.10662014887940667
314,"I thought that the slide bar was a little confusing even after the example. When I was taking the experiment I read the bar as the left end 0% smaller then the further you slid it the closer it was in size to the bigger graph. Someone else who is doing the experiment could interpret the slide bar differently. 

 

Another error that could happen is if the results from online-only are not separated from the ones that have the graphs printed off.",0.05106923413390761,0.1380588893296153,0.13666089088366834,0.12427009945743339,0.0393407060066763,0.03649755441074759,0.05451361635132267,0.0758527833425229
315,People are not necessarily taking this survey alone. The bar is not a very accurate way of showing the difference in size.,1.4098542154820343e-308,4.982485912663732e-308,2.1530287027275834e-308,1.0,1.0104960928251566e-308,1.0541682081691285e-308,1.8356563997770647e-308,2.4275880838507974e-308
316,"Human error since it is the only main contributor, if some one did the experiment without actually looking at the graph and selected random answers which would lead the results to be different overall, but the experimenter could just not use these outliers as they would be rather clear to tell if a person attempted to ruin the results.",0.054598726595470604,0.09098535868675833,0.33712556742895794,0.07183075339433094,0.04500129857249322,0.042929543142400536,0.05135961628464211,0.06626125444896258
317,"The sources of error that are involved in this experiment are the complex shapes, if one has poor vision, or even depth perception it could make this experiment difficult",0.03825586865397785,0.18264594256438338,0.05123637241876153,0.0633799176993361,0.023294745167925176,0.041294471486733944,0.0705340079818386,0.11974806030179494
318,"There could be an error created because some people might have more experience analyzing graphs than others. There can be errors created when people use the toggle bar in the participation section, some people might be more generous in their answers than others.",0.05504566168174091,0.07084895720985093,0.4360819300041161,0.06354051540065181,0.045680467964616146,0.03975056804986056,0.04864913753701736,0.05782488798682578
319,The sources of error were probably where the line was dragged to because not everyone would put it at the same place.,1.0,1.9019836785636977e-308,1.720842416687159e-308,1.508041560208504e-308,1.905879949339371e-308,1.8427947381849885e-308,2.437968462232231e-308,2.4556119678572055e-308
320,how much someone think the bar is smaller or bigger than the other bar.,1.3902777879814464e-308,3.593376780392587e-308,1.965962724074972e-308,1.0,1.0054561498334584e-308,1.0146100762476476e-308,1.8185416364554744e-308,2.2207974210204823e-308
321,Some people may quickly glance at the graph and incorrectly assign shapes or sizes.,0.04198601939033059,0.12772772014504086,0.17243061966204937,0.0888372065982998,0.030180510874870618,0.03452325138985814,0.04721317830141483,0.0637503863057751
322,"Some sources of error could include if the participant is viewing this on a computer or paper. Some computers may appear different than others, as well as different when printed. Other errors may include the color of the bar graphs, and some being more distinguishable than others.",0.05200265629129863,0.14104569663223493,0.1378507460399915,0.1221922478484592,0.03599915907265706,0.03644967268049892,0.05473247130071046,0.07599112405004345
323,People that are guessing,0.06787509103690262,0.03329726998932814,0.0504539926465457,0.0357763565705939,0.05448632797288237,0.03329405750143152,0.04678274705153161,0.04113720424155366
324,Incorrect answers in the online survey results.,0.2109905131137975,0.05869553770651743,0.0725739865947376,0.05696913579507254,0.19828827444883554,0.07486821463616916,0.08402835798337124,0.07462537192382547
325,A source of error that is involved in this experiment could be a participant not understanding the objective of what they are doing.,0.33814688497243506,0.07108577537731453,0.07009528592748301,0.06203773467905411,0.12751996109032185,0.11105898748012029,0.11130209035476617,0.10875328011850517
326,Circle/triangle,0.05229479222845676,0.1209141722577316,0.07308113536373502,0.07746562880310687,0.03060377574590158,0.048951697987783746,0.08091927362491991,0.10615891026311611
327,The sampling group may be biased and not represent the entire population if it is only stat 218 students,2.4751853211721313e-308,8.24268002014257e-309,1.117438626773843e-308,8.81493376205307e-309,1.0,9.349468760968634e-309,1.042969990318361e-308,9.83065062750499e-309
328,There are no line values to help measure it when there is a small difference between the graphs.,1.3937876608112463e-308,2.400502945118635e-308,1.0,2.1997149608113623e-308,1.1552014589974254e-308,1.0593965484241946e-308,1.3303700790433136e-308,1.573508060398938e-308
329,The persons taking the survey?,0.22468780542363428,0.05542366931653992,0.06877939603711929,0.0544255767729679,0.20597403608174744,0.07174767819323989,0.07936470223804189,0.07063652813903576
330,"There are no numeric values on the sliding bar, so choosing the spot on the slider is just an estimate.",0.08692298215059249,0.12026832327493499,0.11352158775609453,0.1983567979749307,0.06252089212541645,0.05079979746929168,0.08916321092503571,0.09981175463703235
331,A source of error that could have been involved in this experiment was the partipants not being truthful when filling out the consent form or there could have been repeated graphs that an individual was given in their study.,0.4511363596173319,0.056633660489230284,0.0603236600014506,0.052233270414896164,0.13514741677363634,0.07669616355888868,0.08490570720953772,0.08292376193502832
