document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
250,"I think randomization appeared in if a person would be looking at a digital chart or a 3-D chart - I think this help eliminate people getting in this flow or rhythm in reading the charts and gives the experimenters more accurate information.

The control group is present in the beginning test example and gave a good baseline to use as a comparison to the responders answers later on. 

I guess you could say random assignment was used in having us choose our own bag at random since we didn't know what was exactly in each bag.",0.33431523559559867,0.02919290265298651,0.13535891920591606,0.03838918236786769,0.05545767785475504,0.02822717901521694,0.03254476492501351,0.040905831145301656,0.09929831660312952,0.038142798313159344
251,I think randomization was present in the experiment because they needed randomness to determine whether 2D bar graphs or 3D bar graphs were easier for people to understand.,0.18847602534447577,0.20470646965883824,0.07855095242846072,0.03801496239249762,0.043665847630788034,0.12917138039736942,0.03399873106361222,0.028986653039382623,0.04100283454725264,0.042705039476859524
252,Randomization was definely in this experiment but you randomly got a bag and you were selected by group because we were in the STATS 218 class.,0.10996025527231539,0.017356873968700677,0.11430546917458072,0.04977741694071852,0.10189111104441391,0.014520758229472611,0.07658370037118174,0.04903223950001919,0.03418226274622682,0.05854424326164535
253,"Elements of experimental design that I thought was present in the experiment was repeated measures paired design as we had to repeat the estimates twice, one for the computer model and one for the 3D printed model. I think controlled group might be part of it as well if only college students were used for the experiment.",0.1776016592275173,0.035401532360393895,0.1493003056806195,0.043733960008050216,0.055046832803627516,0.03522702718521024,0.032944271684985364,0.03128655885639639,0.07372621272187085,0.04341105954488066
254,Randomization was used since the bags had a unique code. I did not look at the other bags to see if the specific shapes (circle or triangle) was on different heights of the blocks but this could also be a randomization used. I think there was also some sort of repetition throughout the experiment to compare if participants had similar responses.,0.0572066864801217,0.011594865501830578,0.050031616423634954,0.03514735031211222,0.08041821313604446,0.009447557652973825,0.09711745524382821,0.019989236595774413,0.018538662937716836,0.07375307523861974
255,"practice before the test starts. randomization in the fact that we come from different areas of study, so the results are generalized to the population. Maybe a control group present to set a baseline test so the results of the experiment can be cross-referenced.",0.1095080008650227,0.012062593286607621,0.14673095397036304,0.028706767355623507,0.034952840922855985,0.011143484838711522,0.02059195091925139,0.0379953295040897,0.07678700971558568,0.02534433508877919
256,"The experiment probably mixed up who saw what chart on purpose to keep it fair, and it might have had a regular group to compare against to see if different charts changed how people understood the info",0.09842846080483118,0.10889355346884236,0.03326222202273939,0.015290526290917159,0.017266373744191234,0.07446210598576428,0.013493674503219909,0.01262025933256438,0.017934226669692764,0.016315678463275887
257,It’s presented after you find the hypothesis,0.22806175981462654,0.02141914133923125,0.18386245816670463,0.03796126843151678,0.041780963453402514,0.01970276143060635,0.026705957252492665,0.040991154108076064,0.20565173225612107,0.03466905409960865
258,The element of the experimental design that  randomization or the use of a control group that were present in the experiment was how it asked to slide to smaller or larger.,0.14082905255439124,0.019143332375420596,0.2834918495999872,0.041466262331698034,0.048105039789573964,0.018536712844540372,0.028362880207718835,0.03427105055751034,0.1863514982675976,0.03624920112879979
259,"Some elements could be used such randomization of the group, randomly participation of the STATS 218 students. That would be the sample size. Another element design I can see in the experiment, random assignment.",0.11086133620928423,0.011402834982158697,0.12394234798282398,0.02589200824094511,0.03620347629805236,0.010628351497076192,0.020613856026072224,0.03937369172046898,0.05713908412454131,0.0238425463663913
260,"I think randomization, such as random students participating, but also control group, like all of the students that participated were in a stats class.",0.11457487832639629,0.013204736486294708,0.19075649628698274,0.03535615124911751,0.04686949216534953,0.011696589975630056,0.031072144697744723,0.07719440505663812,0.0423729343935918,0.03472964706572033
261,Control group would be the non stats students because they don’t have the experience of going through the course in which proportions were learned about. Randomization could have been used… Although more info would be needed on who else has taken the survey. If it is only this section of stats then it is not random.,1.0,1.2936945593070727e-308,5.534058862021571e-308,1.6344812411118796e-308,1.966990691297906e-308,1.3125907568874746e-308,1.5088285495346387e-308,2.6330931829712765e-308,3.1996417612523755e-308,1.5941143128642216e-308
262,Control group was present because the shapes didn't change but everything else in the experiment did.,1.0,2.503181332419493e-308,5.027292604791172e-308,1.8489947865801305e-308,2.3494916307741455e-308,2.938793857303672e-308,1.642313599606593e-308,1.8580422697831683e-308,3.142966083528567e-308,1.8792401099191483e-308
263,"The use of a control group was present in this experiment seeing as it was sent to students who have experience in statistics. Assuming the experiment was only sent to STATS 218 students, there was not randomization.",0.1588835973076571,0.01422640327228889,0.2991575379255409,0.03052517232607734,0.041962923412957175,0.012435378941129204,0.026937733937616937,0.07233489808437922,0.046604712066602154,0.03062853057678465
264,I think one of the kits was a control group and we were told to pick our favorite number so that randomized the process for the participant.,8.008337930714256e-308,1.68730683640359e-308,8.480614690172259e-308,1.0,5.107226285535653e-308,1.347775874437755e-308,4.3597125868959667e-308,2.8578645951756266e-308,3.152966356891011e-308,1.1895059975303353e-307
265,Randomization was used in the kit number because it determined the questions that were asked.,7.916334857490158e-308,1.739969471742897e-308,8.05402561699825e-308,1.0,4.880074663402706e-308,1.361233035462168e-308,4.328374745408692e-308,2.76909548994716e-308,3.0482539495005695e-308,1.4053580828679806e-307
266,random students in the stats class,0.13372875433755993,0.013213768304401562,0.1416191479032928,0.029372776076999618,0.03597673070581892,0.01176088083235559,0.028646627873341768,0.18350727248447068,0.03533307294644256,0.02976669348357884
267,"I do believe that randomization was used in the experiment as we were told to choose a random number, and the graphs given to us were in no particular order. Since it was hard to apply random sampling to this study, (the participants were volunteers), the use of random assignment was essential to make this a true experimental design.",0.17934988733468749,0.41552884597832523,0.08283153603956742,0.04375995102710382,0.04576070616475755,0.07508673293228746,0.03639490958236193,0.030784149354574762,0.04258417750569778,0.047919104080636495
268,"Randomization was present - the order in which the questions were shown is likely randomized, as was the amount of 2D vs. 3D visuals. 

There was likely no control group present, since each participant would have had to answer all questions, meaning there was no way for the variables to not be manipulated.",0.1415288021812556,0.027193902213687306,0.1496933734175625,0.13067524278705653,0.053147502050340086,0.02088901554522905,0.04003607834814924,0.044017358597845654,0.057973017123239566,0.0818978779171662
269,In the experiment there was random sampling because they were pulling from different courses to collect their data. I would also say there was random assignment because of the 21 different kits to choose from.,0.1208505764215853,0.013704624170094671,0.12137131673590643,0.0336467535690059,0.034298606397438494,0.01170040636726582,0.029528560971149965,0.46765426082611417,0.03184687979967925,0.03325487040950166
270,"They may have mixed up the order in which the bars were shown.

I do not think randomization was used because there was really no bias to prevent. Possibly the randomization of 2D vs 3D bars. 

It is possible some people were only shown 3D bars and not 2D and 3D, which may help to understand people's perceptions and if there is significance in the bars that are shown.",0.19446651118096253,0.19076140451291165,0.07678504093278236,0.03624394655368154,0.042673933313490967,0.1456853607842409,0.033002973306324665,0.028461572522976868,0.04033907877667896,0.04085907409548656
271,"The main purpose for using randomization in an experiment is that it automatically controls for all lurking variables. In a randomized controlled experiment, researchers control values of the explanatory variable with a randomization procedure.",1.5238537604453721e-307,1.6404613524207703e-308,1.44220261188682e-307,3.086610814563522e-308,3.7102790701509768e-308,1.624643697766871e-308,2.329515163749051e-308,3.4293444700187326e-308,1.0,2.803964247285443e-308
272,"The order that the questions were grouped in could have been part of randomization because each person likely did not get the same order. Additionally, a control group could be all Stats students that were experimented with.",0.16622957674383598,0.028287740039308576,0.18560011511435673,0.15479847373547845,0.06180488637715622,0.022325501173422604,0.04616197981394079,0.05836311761307012,0.0667650692539472,0.08973243690806938
273,I believe that randomization was present in this experiment in order to prevent participants from anticipating or following a pattern in the trials. Randomization allows for different values to be tested and less biased answers to be given. Values on each table/diagram also could've been randomized lessen the anticipation or expectation of a certain value to be in a certain spot.,0.13076999620280585,0.09980428616705019,0.06668496923798392,0.036702996464199646,0.037733965161942794,0.04001488942540315,0.028977553537869852,0.023926905727271245,0.033891491455128174,0.04041306896734472
274,"There were independent variables, as well as multiple dependent variables. These were present because there was more than one thing being measured. There was also randomization, in order to prevent bias.",0.11729531930348394,0.023336720740349374,0.1085729657022255,0.06348762056465512,0.037976444767336116,0.01779120918008437,0.027305855574388912,0.031085217601420693,0.04598716193466925,0.04763082778041647
275,"They may have had a control group of people who experimented in person to see if the results differ when someone looks at these objects on a computer. This would have given the observers a baseline to compare results from participants who completed the experiment on a screen to see if there is a significant difference. To minimize bias, the researchers probably randomized the selection and order of images we saw, having them possibly computer-generated.",0.17440112090425497,0.040018281819347454,0.0981879430206429,0.037103754857506596,0.04769765348531008,0.0355351151472079,0.028714771195245504,0.026711287504381714,0.05317838737919613,0.038568985521836886
276,"The elements of experimental design, I think were present in this experiment are randomization, repeated measures, and standardized instructions for all participants. I think randomization because trials were probably given at random to different people. On the charts I was given there were more letter groups then what I had to answer for so I'm assuming that other people got questions I didn't and vice versa. Repeated measures because people answered multiple questions for each chart type. Standardized instructions because everyone got the same clear instructions, that were used for each trial.",0.17647749240917193,0.034237051090771145,0.15397709972583026,0.043130106257658014,0.05281449154623407,0.03646841749162173,0.0325420691688922,0.031319443134914214,0.07488362570749607,0.041829623540962216
277,The experiment used randomization by having an order of trials that are randomized for each participant.,0.15722734236281322,0.020679301782807295,0.24553337907115164,0.0634701432178702,0.04938532241571016,0.01764816116972979,0.0324869807019694,0.048185728405002654,0.08951257700953096,0.05146824530074035
278,I believe that the use of a control group was utilized for this experiment because it was specialized for STAT 218 students who agreed to take the experiment.,0.7615112233862451,0.016602389810127245,0.060817647990347244,0.0195231232474888,0.02234395712938257,0.017411794915312497,0.01741038775300478,0.028295931677024114,0.037278190731063886,0.018805353360003565
279,"The letter locations probably changed randomly so people couldn’t just memorize patterns. There may have been “easy” rounds as a kind of baseline, and then harder ones for comparison.",0.0904016017181588,0.0221195033079038,0.08368450241581243,0.21776042895354536,0.06512500307817963,0.01649682108877996,0.06447195687634379,0.03047344174226781,0.032820714880144694,0.37253049434639374
280,"Since all students in the class could choose to participate, I would say a convenience sample was used in the experiment design. It's hard to know if there is a control group since I have only seen one version of the test (the one I took). For the same reason, it's hard to know if any randomization was used. I would guess a control group of some form and random assignment were used so that a cause-and-effect conclusion can be reached at the end of the experiment.",1.0,1.299262757165576e-308,5.483270968075492e-308,1.6329065790077054e-308,1.952002058207646e-308,1.3278162995847756e-308,1.4922927009869955e-308,2.5722026197241867e-308,3.256898243984734e-308,1.5858691329116933e-308
281,i think randomization of questions and data couldve been used in the experiment- they could have pulled from a pool of questions so they could determine how well they can associate the two factors in the experiment,0.16384149518374352,0.027494665906639338,0.19423430608680448,0.1487987686441662,0.06356276348196496,0.02182982163950846,0.04570672403711161,0.056765328154958536,0.06846068917106295,0.08937433446662627
282,"I think the experiment used randomization because people were probably randomly assigned to different groups, like some people saw just the digital charts, and others may have had access to the 3D-printed ones. This helps make sure the groups are similar and that the results aren’t biased. There was also a kind of control group, which would be the people who didn’t have access to the 3D-printed charts. That way, the experimenter can compare how each group did and see if the physical charts made a difference.These parts of the design help make the experiment more fair and help the results be more trustworthy.",0.10258731928312594,0.07718076473876276,0.039997785853531254,0.01808086477807731,0.021432485349405953,0.12585699646925286,0.016281386874386135,0.01443387849282513,0.02136241246339223,0.019960820323038548
283,"Randomization likel occurred in the placement of letters and their associated values on the heat map to prevent learning effects or pattern recognition. There wasn't an obvious control group, but the ""practice trails"" acted as a sort of calibration phase to ensure participants understood the task before actual data collection. The use of standardized color scaling for the heat map acted as a controlled visual environment, so every participant was interpreting the same scale.",0.18102909499634745,0.34360636152452834,0.08312206013881882,0.04412034472353202,0.047276359243860956,0.07182754042545625,0.037616032137341764,0.03126306524385186,0.042432742833625046,0.04971487392759295
284,"Control group would be the questions are all the same for each student who participated. Randomization is that the results are anonymous, at the end there is no way of knowing which students provided which answers.",0.3918907765129721,0.025818591432671407,0.11936394065019412,0.03314314418321945,0.045266595826298245,0.0256689218360607,0.028616811654944726,0.03935941805796323,0.08999841590064875,0.032706191623972
285,Some elements represented in this expierement was the use of randomization. This helps distribute any unknown of the group and from bias and unsuring the the least amount of errors.,1.5782609270113888e-307,1.6552090129651017e-308,1.8398968492858593e-307,3.3716045507430524e-308,3.844638919523864e-308,1.596610602561526e-308,2.404749495068551e-308,3.7430049068852047e-308,1.0,3.0035615419248255e-308
286,some elements of the experimental design that i think were present would be randomization because it was random on who would get the experiment and everyone got different codes so the experiment was different for everyone.,1.2999556980994658e-307,1.9305240596476377e-308,1.0,5.345053083444224e-308,5.699282461936257e-308,1.7314312608993596e-308,3.154710165055241e-308,3.623175867966925e-308,1.0057094840235878e-307,4.529872100887015e-308
287,"* questions were likely randomized to help control for possible extrinsic variables/influences between trials

* demographic questions were given to help organize survey results and again account for extrinsic variables like in person vs online

* this survey has likely been given to multiple classes and thus replicated with different groups to get more comprehensive results",0.13594455670849878,0.013770507255536555,0.25983354672098924,0.03365082008355132,0.0351639019045177,0.011959754244130514,0.02550300865551792,0.10222402962046645,0.04285764288791722,0.03136775281687865
288,"Both comparison and repeated elements were used. Comparison between the two types of 2-D v 3-D tests showed the levels of accuracy attainable. If the goal was to test how the human eye differentiates color shades for example, the inclusion of a second test type using repeated coordinates would offer a truer result as this gives the researchers context and contrast to another method. Additionally, variable control was used, since all of the students (presumably) had the same coordinates, and the same coordinates were used for both test types. This was present in the experiment in order to provide more evidence against the null, which would assume that all answers are being chosen at random.",7.725180209380711e-308,5.381820210951336e-308,2.9737262246078054e-308,1.3177253747841073e-308,1.5378118398405535e-308,1.0,1.1911699105394545e-308,1.0929658093793225e-308,1.602199062863621e-308,1.4208857703326633e-308
289,The letters were often the same in the two charts so that would be a control group. This was done because it would isolate the variable of 3D vs. 2D and we would be able to determine which chart was better.,0.4470802658344832,0.06812961452023707,0.07587262871512476,0.030899143020379615,0.037811855337791134,0.08886470174391353,0.02740462081151559,0.027538961606848593,0.043254447698660915,0.032503825413699804
290,"One key element is randomization. Students were allowed to try out both types to make sure there were no bias during it. Students are also both genders so that helped because maybe females score higher at tests like this, but with both genders preforming that helps.",1.0,1.566895312495194e-308,9.348493730615541e-308,2.5026653176204203e-308,2.8118502267822314e-308,1.4338276181022953e-308,2.0740494555062857e-308,4.857360526624259e-308,4.696604759637245e-308,2.3633175608644e-308
291,"I think use of control group because the location are staying the same, but the letters are changing and we are reading and interpreting the plot differently each trial.",1.0,3.158132699599398e-308,4.617276202096723e-308,1.839542273387006e-308,2.2644896561819096e-308,3.513438206395535e-308,1.6292214352291353e-308,1.7353089435646373e-308,2.707039487910324e-308,1.904072490167283e-308
292,I am guessing that respondents were randomly assigned to groups that determined which pairs they were quizzed on.,0.07646183871924339,0.0157297791010195,0.0786679733539481,0.41590773074425247,0.03604041720203087,0.012080859727944704,0.03114035897206292,0.027872718482966154,0.02898104801481988,0.08112560940438321
293,I think randomization was an experimental design used because it was being generalized by a computer.,0.11466753378481664,0.01884207503246606,0.18302881590639863,0.07897846148657452,0.06654209465946656,0.015481411479601328,0.03769418408864062,0.038153171187280274,0.05705541706269776,0.06689744179244064
294,People were asked whether or not they wanted to participate so it was voluntary. I personally am not sure if I was in the control group or not so it is blind.,1.0,1.8996157011254604e-308,9.26841583978774e-308,2.5138985303110277e-308,3.089526198538206e-308,1.831567271505186e-308,2.109578415443075e-308,3.384982103994318e-308,6.729820623633803e-308,2.435465899487916e-308
295,"I think the randomization factor would be that the people participating are random. I think the control factor would be that everyone is. taking the test on their computer. Something that could be different is the order of the questions. This is the case because the researcher does not decide who is taking the test. He just gets their results without worrying who the person was that took the test. The only information the researcher knows is the persons favorite zoo animal, age, and level of education.",0.12782546432837227,0.014285764800362222,0.2738485308431121,0.037815865273759776,0.04748876800915004,0.012214532970836021,0.02765966192706384,0.05827563676047205,0.048315624737408136,0.036159269914796933
296,"it was randomized, sure students choose to complete this survey but i would still say its a random group of students.",1.2920982076736234e-307,1.2234558166105717e-308,1.2648464931036668e-307,2.639027370423016e-308,2.8569307597965297e-308,1.0725035790893867e-308,2.368423689767132e-308,1.0,3.0512149808565374e-308,2.5854774028047056e-308
297,I believe every graph was randomized for every student. I also believe the practice was meant to be a bit of the control group.,0.21594950933719337,0.3138644958535384,0.09268859269947749,0.04764473272789937,0.05336534123967161,0.08655072523049197,0.04275232246690083,0.03577437795208045,0.047407621383175745,0.054748200132421106
298,"i believe that the use of convienace sampling is used because it is using stats 218 students to its benefit, the control variable would consist of the stats 218 class.",1.0,1.211608330575693e-308,4.526043413630958e-308,1.446382661173738e-308,1.6505953363836855e-308,1.2660608774253083e-308,1.289166089685648e-308,2.1363272257769056e-308,2.7455509032430847e-308,1.390629636489505e-308
299,"I think that Stat 218 students and are the only ones allowed to participate in the experiment. I think the entire study is randomized with no control group. I think everyone got the same survey, and results of accuracy regarding the smaller bar in the graph will be compared.",0.25207944671729765,0.12664302866170696,0.07802125154623657,0.03553967742252531,0.04229926900617942,0.10000346886908144,0.032309719564896845,0.029847600183441902,0.04177404093443199,0.03918113631460472
300,Randomization was likely used to yield a large and wide variety of people with little bias toward what the experiment was testing.,0.07917210525648807,0.011040363206287351,0.12436809549289134,0.042288377489481,0.03579358687820398,0.009126554847822231,0.0225838515693471,0.033950041262945166,0.03377683177401285,0.03558042249733618
301,I think that they probably had a control group where all the bars were essentially the same and they probably had a lot of randomization in what order the graphs were presented. But randomization in sample size probably isn't there because it's all stats 218 students completing an assignment.,0.22828710136345312,0.14629542606723875,0.07509630173067715,0.034488065255904636,0.04098398326916761,0.1141778761222145,0.03151198923635723,0.028573380747961598,0.040017912932279534,0.038266602495148745
302,"1. Random assignment of participants to groups receiving different chart ratio orders which distribute order effects

2. Within-subjects design where each person sees all chart types to reduce variability

3. Control group receiving only 2D charts to compare 3D formats to",7.388488651614858e-308,5.611424884163757e-308,2.8528726926418484e-308,1.271685020330326e-308,1.4672466183653333e-308,1.0,1.149187824084544e-308,1.060772261638862e-308,1.5363418551451936e-308,1.3634908027268254e-308
303,"The use of a control group was present since only STATS 218 students were the ones who took the survey, so there could be more knowledge of interpreting data compared to the general population.",1.0,1.223940376445444e-308,4.509400465789789e-308,1.454519256223278e-308,1.6366690797021687e-308,1.277725055468286e-308,1.2774234776989933e-308,2.1151974015881497e-308,2.7680435119086068e-308,1.3919198853965165e-308
304,"Randomization was definitely involved since this was offered to all STAT 218 students who were able to choose their involvement. This population is also large as there are multiple sections to this course. I am not sure if there is a control group however, the control may be the correct answer to each question in the survey. Therefore, how far off from the correct answer may be measured and used to observe how well students are able to perceive statistical graphics.",0.12830601104846873,0.009408047737806775,0.10158207946793149,0.01811769202626696,0.0233122394289137,0.008294277251386392,0.01640376969227909,0.0461985182180913,0.029111765334146954,0.01809942457525044
305,I believe that there is a control group and random assignment. This is a double-blind study so as to not cause any bias. This experiment gets a random selection sample by volunteering participants. The researchers could use random assignment as to what participants see what pairs of graphs and in what order.,7.808356811475858e-308,1.0,3.165309864531951e-308,1.5569485873841002e-308,1.659469008194939e-308,5.548075770144823e-308,1.3494269779447063e-308,1.220774104483469e-308,1.6689643319752347e-308,1.6530891633776327e-308
306,"there was a use of random graphs (to me) and colors presented to me, I also think they could have been put in a random order for each person doing the experiment. 

the treatment group would be the STAT 218 students participating in this experiment

I think the control group would be the people who did not choose to do this study, because for this case you either had to do the experiment or you did not do it. 

random selection of results could also be used to compare each persons answers",0.3621567350717262,0.0382682224485665,0.09460636396230647,0.03414042318491903,0.042332809598172545,0.03745127914533084,0.029659813376015205,0.036246491097758834,0.058577681615672124,0.03407303250428461
307,"I believe the experimental design used in this study could have been the use of a control group, considering only members of Stat218 were allowed to participate in this study.",1.0,1.203731721074113e-308,4.421756954150089e-308,1.4357700890988916e-308,1.6165447509985797e-308,1.262319383025323e-308,1.2658459865635546e-308,2.087088244497028e-308,2.707413953583556e-308,1.3739731024200317e-308
308,The researchers told us at the start of the experiment that there is a lot of randomization used in the experiment. I think the reason for that is because it allows for a lot of different results and perspectives to be researched.,0.17340862094889795,0.02560596664623185,0.19639113910996345,0.07400621843825737,0.05821969978990683,0.020520870258407674,0.038634608585706616,0.04951196011777029,0.07501976774417213,0.0642783297980115
309,Randomization was used as participants all received different sets of graphs to examine. A person wasn't assigned to a certain set of graphs and it was up to random chance on which set of graphs they received.,0.09964769670365047,0.6774967627061882,0.044793499719005675,0.023634597069416247,0.024328618754069078,0.04460956713874777,0.01982109920890291,0.017074074458960854,0.023090015817705933,0.02550406842335284
310,"I think that it's possible for some group of randomly assigned students to compare 2D graphs and another group of students to compare only 3D, and perhaps another group comparing both 2D and 3D graphs. Randomization may have been seen to obtain the most accurate results without any bias or influence.",7.403876879638094e-308,1.0,2.994014150586182e-308,1.4539541285257663e-308,1.56834110285779e-308,7.046984806874985e-308,1.279366020262757e-308,1.1568605426729764e-308,1.5819480848492386e-308,1.5480580403877927e-308
311,I bet all the same bars were used because its the best way to judge peoples accuracy if they are all the same.,0.21323869216270075,0.1295774275916324,0.07724148773098488,0.03564694588755008,0.0433143917124781,0.11698180295914437,0.033033507692558625,0.028977845278255896,0.04081198055451414,0.04039579493692285
312,"gaps between blocks were used as elements, also dimension was an element all used to make the experiment a little more challenging and intriguing.",9.678012437617514e-308,1.90035281954774e-308,8.678179666353624e-308,5.060215345351419e-308,1.0,1.6114283327571846e-308,5.299581082912563e-308,2.769980779056258e-308,3.6021967489923444e-308,8.380912621982751e-308
313,I think there was randomization because everyone is going to answer differently and there are females and males. Also from only seeing my results I don't know if everyone is getting the same graphs or different graphs.,7.210549929657681e-308,1.0,3.2913341189299443e-308,1.762789359941957e-308,1.8262364810352276e-308,3.1868526363334495e-308,1.509107477444179e-308,1.2694799635871545e-308,1.6814147127486723e-308,1.9422080990990813e-308
314,Randomization was not used because it was offered as an extra credit assignment in class. There was likely a control group in the experiment otherwise it would be hard to draw conclusions from the data.,0.13474021054060312,0.014760599141181264,0.2572826526411649,0.036455926241056445,0.05356864938342245,0.01263552764961514,0.030210770989561632,0.060451355742781446,0.046977567235068844,0.036805860000878085
315,The randomization of everyone getting 5 out of 7 of the graphs to randomize what graphs were given the the consumer.,6.555413566235071e-308,1.0,2.9558598088037676e-308,1.568188427814781e-308,1.5950320965501165e-308,3.4284551344571665e-308,1.342463438919206e-308,1.1564443819022363e-308,1.5192236047433783e-308,1.6834748015125534e-308
316,"Randomization, shapes were randomized",8.080379354667624e-308,2.059254945344056e-308,6.949190476957452e-308,8.969114432320648e-308,8.737473068314448e-308,1.5356695698736804e-308,7.677756970748176e-308,2.5555749659235467e-308,2.8046885061295333e-308,1.0
317,"I think that there is randomization but not a control group in my opinion, because there isn't one group that is left alone or not studied. There is randomization in how people were shown the graph types and random sampling because the survey was put out to students, but they were not required to answer. The random sampling does make it so that others outside of Statistics 218 can take it as well. This helps enlarge the generalizability of the study.",0.41339848331318724,0.030116290679924582,0.10851201823452292,0.034162815632208784,0.04439249862389563,0.02839255462638571,0.029434475439539688,0.03912863404468284,0.07027674582856051,0.034018291256037045
318,I think that it was randomized because anyone could take it. The controlled group was the pictures that were shown to us.,0.10106780697141976,0.014654510158716693,0.08904732619928349,0.029227304067021755,0.03925935199483503,0.011710677423859648,0.02270955214474269,0.025595062355751392,0.035322733673836204,0.030326798730857023
319,control group would be the symbols representing the words. The randomization would be changing the size of the triangle and the circle,0.20505010592576856,0.03746971925652238,0.08379306998080203,0.03198116608573771,0.04373768115604696,0.03363309296859371,0.027061746693231487,0.027197828735476652,0.049346195713069065,0.03380368210159765
320,"I believe it would be randomized, as it's being offered to college students with no control over who they may be. A control was presented at the beginning of the survey.",1.3224205125843221e-307,1.2362637401467306e-308,1.3456299665251852e-307,2.6708982864073346e-308,2.907998495871565e-308,1.0829819840730376e-308,2.3862019074951805e-308,1.0,3.117410310600995e-308,2.615955455388579e-308
321,"I think a control could possibly be used if someone was presented with all two-dimensional bar graphs, and others with both two-dimensional and three-dimensional. This could have been used to compare the differences in correct answers between the two dimensions. I think recording which bar graph was smaller sets a good baseline for each response, making sure the person is able to understand which bar is the correct bar to be observing and comparing to.",7.601036237354439e-308,5.720618286697371e-308,2.90509088006102e-308,1.3012363614523607e-308,1.513754882163983e-308,1.0,1.1811583252321885e-308,1.079737836094126e-308,1.5616490023605655e-308,1.4071630119341e-308
322,I believe that the examples given were randomized each time but the questions in general all followed the same format,8.083171030833566e-308,1.773036666100678e-308,8.096161736894108e-308,1.0,4.3875261025235304e-308,1.35470753980837e-308,4.040283135219492e-308,2.8850244731128e-308,3.0401675957470667e-308,1.4206332363220441e-307
323,control group. Asked if were above the age of 19 and in stat 218 or related course. It was aimed towards UNL students.,1.0,1.2206271531137157e-308,4.4290204348783533e-308,1.440676636534814e-308,1.6170584192844453e-308,1.2716776695599013e-308,1.2687740549782253e-308,2.095167327683458e-308,2.69223460244216e-308,1.3797919567671165e-308
324,"I think randomization was used in this experiment, they randomly selected a group of participants to do this study. The experimenter decided it would be more efficient to randomize these participants to get a better idea of the average intelligence.",0.16078849007992296,0.022291359185088833,0.21123785864608796,0.08099326477801072,0.054748631228919084,0.018308349838748905,0.037518528209195566,0.056347931856518665,0.07051135990038872,0.06285140771444435
325,I think that each person was assigned different bar graphs in different orders but whether the subject was a stat 218 student or not was known because we were asked and the test seemed randomly generated,0.23480695912867902,0.14293117958194282,0.07596117441881683,0.03492587705312189,0.04132793432532808,0.10767845723292795,0.03184926144090023,0.029082950363109566,0.04049585274465035,0.038638992930926166
326,"I think this was controlled because its a survey for students in the stats class, if it were to be randomized it would be for random people.",0.2966168097341492,0.01249188840841313,0.05829031505667052,0.01619472496509012,0.01988068999328512,0.012290838586967926,0.01467687572202723,0.025876548109608252,0.03432139311468035,0.01580820212889363
327,"They used randomization through the test, providing the users taking the survey with random bar charts that were examined.",0.23320293675359577,0.24852663491193452,0.09918912261904321,0.04976689514223592,0.05730345839753153,0.11010131698267675,0.04530793394341192,0.03768990391838271,0.05098648364035481,0.05747856565705424
328,"I think that each participant received random questions from a question pool. 

This is because then each participant has an equal chance of getting the questions correct.",8.308671777453348e-308,1.7686136422547285e-308,8.442371973145818e-308,1.0,4.1774097644257494e-308,1.3538053363341975e-308,3.7103214266968695e-308,2.9963769163135514e-308,3.142755871940765e-308,1.0913272386112605e-307
329,I think that randomization was used in this experiment; the experimenter could have randomized the the different graphs in different orders based on dimension and color.,7.476692145829372e-308,1.0,3.0867313299166763e-308,1.532319285397132e-308,1.6381177774670355e-308,5.644618901311749e-308,1.3417218575406017e-308,1.194746587736824e-308,1.6177723133392946e-308,1.6431301093818396e-308
330,"The use of randomization and a control group was likely present in the experiment to minimize bias and isolate the effect of the independent variable on the dependent variable. Randomization helps ensure that groups are comparable, while a control group provides a baseline for comparison, enhancing the experiment's validity.",1.5642155018801361e-307,1.64867020802858e-308,1.457398461427213e-307,3.074325031084976e-308,3.68077246423444e-308,1.6310274009950796e-308,2.317035908474069e-308,3.447110156803341e-308,1.0,2.798584192195489e-308
331,Randomization was used because the ever person got a different graph.,6.707060824957069e-308,1.0,3.0628310044392896e-308,1.6372378333898666e-308,1.6727097696703476e-308,3.3804638283276257e-308,1.4002018596164164e-308,1.188703748031223e-308,1.568653674092476e-308,1.7757901319321897e-308
332,Groups were randomly assigned. There didn't appear to be a control group and students were randomly assigned after demographics were collected. A control group wasn't necessary because everything was based on how someone perceived something.,1.0,1.3082775128414787e-308,5.101075442715605e-308,1.576257861149725e-308,1.869184356621668e-308,1.333963740652391e-308,1.4548634965079405e-308,2.4263573214583754e-308,2.9598730483505926e-308,1.5380269200134496e-308
333,I believe there we more then just bar graphs,0.15965086191046157,0.1920771837575861,0.05844081008624219,0.02720417403075637,0.03130950697148315,0.19044944042181466,0.024945951212822122,0.0225051131273321,0.031041480960890523,0.02979494283121826
334,I think the presence of randomization was present because anyone could participate in the experiment.,0.13423975381934763,0.01986622252630217,0.204646651844562,0.08442406209756706,0.06565720544656924,0.016266073106282485,0.04083659231306874,0.05255292896980546,0.05891029382826901,0.07037889537497188
